joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.144316,0.186571,-0.018256,0.051484,0.035006,0.033679,0.212486,-0.022000,-0.052899,0.041051,-0.054876,-0.036196,0.000227,-0.315107,-0.150812,0.160735,-0.216584,0.082211,-0.089313,-0.521468,0.531912,1.245463,1.160622,0.151133,-0.047259,-0.068087,-0.062580,0.144055,-0.023866
0.142838,0.184987,-0.018103,0.051110,0.035024,0.033544,0.211248,-0.022112,-0.053390,0.041247,-0.054124,-0.035512,0.000698,-0.314672,-0.150983,0.160935,-0.216771,0.082061,-0.088355,-0.520166,0.530630,1.245638,1.160881,0.148856,-0.045123,-0.067840,-0.062203,0.143337,-0.023093
0.141269,0.183178,-0.017993,0.050728,0.035058,0.033382,0.209988,-0.022167,-0.053806,0.041438,-0.053209,-0.034734,0.001238,-0.314556,-0.151397,0.161281,-0.217191,0.082057,-0.087634,-0.518858,0.529150,1.245837,1.160739,0.146909,-0.043008,-0.067576,-0.062004,0.142661,-0.022488
0.139519,0.180920,-0.017967,0.050333,0.035128,0.033165,0.208683,-0.022107,-0.054072,0.041618,-0.051964,-0.033764,0.001914,-0.315078,-0.152297,0.161921,-0.218082,0.082345,-0.087386,-0.517535,0.527275,1.246084,1.159797,0.145622,-0.040934,-0.067275,-0.062164,0.142072,-0.022221
0.138283,0.179258,-0.017611,0.049923,0.035141,0.032845,0.207741,-0.021858,-0.054259,0.041715,-0.050739,-0.032702,0.002554,-0.315241,-0.153414,0.162690,-0.219127,0.082392,-0.087293,-0.515374,0.525170,1.245491,1.158423,0.143152,-0.038446,-0.067286,-0.062335,0.142161,-0.022165
0.137305,0.177895,-0.017091,0.049508,0.035126,0.032472,0.206979,-0.021514,-0.054408,0.041771,-0.049524,-0.031593,0.003175,-0.315225,-0.154639,0.163525,-0.220250,0.082320,-0.087278,-0.512794,0.522952,1.244478,1.156833,0.140090,-0.035752,-0.067453,-0.062511,0.142591,-0.022214
0.136197,0.176091,-0.016557,0.049107,0.035236,0.032171,0.206227,-0.020368,-0.054784,0.042107,-0.047994,-0.030087,0.003671,-0.315321,-0.155749,0.164495,-0.221525,0.082313,-0.086988,-0.510003,0.520981,1.243551,1.154795,0.136813,-0.033501,-0.067037,-0.062116,0.142401,-0.021446
0.135046,0.174249,-0.016063,0.048823,0.035393,0.031956,0.205525,-0.019395,-0.055120,0.042630,-0.046364,-0.028713,0.004259,-0.315806,-0.157036,0.165605,-0.222979,0.082127,-0.086776,-0.507205,0.519003,1.242672,1.152431,0.133611,-0.030877,-0.066760,-0.061965,0.141979,-0.020975
0.133810,0.172331,-0.015647,0.048772,0.035643,0.031916,0.204925,-0.018769,-0.055376,0.043524,-0.044534,-0.027603,0.005027,-0.317070,-0.158680,0.166993,-0.224793,0.081585,-0.086722,-0.504393,0.517009,1.241890,1.149418,0.130558,-0.027503,-0.066761,-0.062300,0.141093,-0.021100
0.132647,0.170518,-0.015116,0.048765,0.035705,0.031931,0.204603,-0.018190,-0.055780,0.044787,-0.042587,-0.026478,0.005315,-0.318212,-0.160880,0.168673,-0.226954,0.081383,-0.087041,-0.502342,0.515870,1.239695,1.144405,0.127907,-0.024216,-0.066974,-0.062949,0.140381,-0.020473
0.131521,0.168758,-0.014527,0.048780,0.035673,0.031974,0.204421,-0.017635,-0.056257,0.046234,-0.040583,-0.025345,0.005363,-0.319293,-0.163357,0.170498,-0.229289,0.081352,-0.087547,-0.500671,0.515158,1.236794,1.138393,0.125458,-0.020971,-0.067294,-0.063755,0.139755,-0.019471
0.130557,0.166138,-0.013261,0.048850,0.035702,0.031585,0.204774,-0.016284,-0.056910,0.048028,-0.036769,-0.023949,0.005100,-0.320861,-0.166164,0.173029,-0.232636,0.081047,-0.086974,-0.498021,0.515168,1.230627,1.128226,0.121157,-0.017918,-0.067721,-0.064568,0.140204,-0.018983
0.129246,0.163196,-0.012136,0.048787,0.035709,0.031175,0.205089,-0.014991,-0.057556,0.050169,-0.032648,-0.022579,0.004906,-0.322730,-0.169398,0.175846,-0.236349,0.080744,-0.086675,-0.495239,0.515109,1.223276,1.116394,0.117012,-0.014599,-0.068123,-0.065565,0.140391,-0.018609
0.127243,0.159608,-0.011292,0.048461,0.035669,0.030721,0.205326,-0.013815,-0.058189,0.053007,-0.027914,-0.021262,0.004851,-0.325203,-0.173488,0.179238,-0.240791,0.080445,-0.086925,-0.492192,0.514914,1.213556,1.101230,0.113180,-0.010748,-0.068474,-0.066930,0.140055,-0.018464
0.125657,0.156461,-0.010303,0.048482,0.035680,0.030019,0.206232,-0.012176,-0.058789,0.056617,-0.022907,-0.020127,0.004619,-0.328079,-0.177681,0.183543,-0.246291,0.080469,-0.087259,-0.488424,0.514622,1.199444,1.080592,0.108615,-0.005447,-0.069923,-0.069733,0.142332,-0.020977
0.124280,0.153534,-0.009241,0.048675,0.035717,0.029194,0.207472,-0.010306,-0.059374,0.060612,-0.017762,-0.019083,0.004301,-0.331156,-0.181925,0.188306,-0.252320,0.080656,-0.087637,-0.484296,0.514281,1.183136,1.057215,0.103683,0.000581,-0.071920,-0.073254,0.145916,-0.024819
0.122212,0.149674,-0.006772,0.048071,0.035010,0.028179,0.210027,-0.011904,-0.059432,0.064752,-0.011411,-0.018403,0.005684,-0.337339,-0.187637,0.195924,-0.261119,0.081351,-0.090150,-0.475655,0.511529,1.158770,1.020688,0.094019,0.010093,-0.076273,-0.082450,0.149019,-0.035606
0.120393,0.146403,-0.004073,0.047302,0.034191,0.026791,0.212887,-0.013040,-0.059816,0.068768,-0.005359,-0.018542,0.006965,-0.342457,-0.193177,0.204094,-0.271148,0.082877,-0.092269,-0.465562,0.507796,1.127689,0.976464,0.082030,0.022072,-0.081482,-0.092307,0.156309,-0.049250
0.119073,0.144309,-0.000918,0.046203,0.033146,0.024659,0.216359,-0.013250,-0.060855,0.072534,0.000097,-0.020320,0.008041,-0.345442,-0.198376,0.213365,-0.283636,0.086060,-0.093599,-0.452568,0.502100,1.083178,0.916849,0.065387,0.038986,-0.088401,-0.103486,0.171971,-0.068610
0.119192,0.143625,0.002865,0.044799,0.032087,0.022814,0.219222,-0.013823,-0.062414,0.075493,0.005351,-0.023133,0.009113,-0.347944,-0.203386,0.224134,-0.297045,0.089383,-0.094209,-0.432514,0.489856,1.019580,0.836509,0.036685,0.073301,-0.098229,-0.118438,0.197016,-0.097219
0.120031,0.143645,0.006962,0.043241,0.031022,0.021114,0.221780,-0.014577,-0.064233,0.078050,0.010504,-0.026464,0.010183,-0.350204,-0.208302,0.235653,-0.310914,0.092774,-0.094458,-0.408931,0.474337,0.946438,0.745805,0.001952,0.116317,-0.109512,-0.135277,0.226752,-0.130453
0.121268,0.142759,0.009446,0.039152,0.027593,0.019395,0.222384,-0.021699,-0.057809,0.079479,0.019488,-0.040645,0.007579,-0.353072,-0.214860,0.255121,-0.329014,0.094248,-0.087930,-0.377044,0.449725,0.823443,0.599306,-0.046063,0.197027,-0.120103,-0.153155,0.262479,-0.160967
0.122506,0.141341,0.011542,0.036026,0.024676,0.017912,0.224098,-0.027966,-0.053409,0.079952,0.027619,-0.057776,0.003782,-0.357001,-0.220047,0.273956,-0.345496,0.095231,-0.080351,-0.348783,0.427878,0.700292,0.456168,-0.089801,0.277520,-0.132269,-0.171007,0.293879,-0.185847
0.123744,0.138859,0.012864,0.034823,0.022781,0.016902,0.228034,-0.032523,-0.053056,0.078515,0.034043,-0.080809,-0.002403,-0.363050,-0.222490,0.291524,-0.358743,0.095231,-0.070668,-0.327774,0.411558,0.576830,0.319753,-0.124988,0.357577,-0.147584,-0.188807,0.316626,-0.199460
0.121607,0.138186,0.015150,0.034701,0.022143,0.015223,0.223322,-0.039904,-0.054677,0.080554,0.037457,-0.108883,-0.016580,-0.366448,-0.223274,0.307075,-0.371943,0.095233,-0.060092,-0.313422,0.402312,0.459930,0.202023,-0.162299,0.424265,-0.171362,-0.210149,0.344564,-0.216722
0.117783,0.138418,0.017919,0.035120,0.022134,0.013210,0.214286,-0.048698,-0.057285,0.084332,0.039366,-0.139479,-0.034754,-0.368521,-0.223228,0.321618,-0.385119,0.095236,-0.049070,-0.302398,0.396604,0.346312,0.093637,-0.200672,0.484269,-0.199371,-0.233262,0.375099,-0.235808
0.116791,0.136211,0.016954,0.037522,0.022687,0.010230,0.222867,-0.050994,-0.075429,0.083369,0.041226,-0.174620,-0.058717,-0.373012,-0.222862,0.332552,-0.403292,0.095046,-0.040078,-0.302937,0.397444,0.263431,0.012603,-0.215925,0.475684,-0.219880,-0.247040,0.385538,-0.235451
0.116873,0.133934,0.015870,0.040550,0.023267,0.007402,0.233849,-0.049794,-0.089852,0.081545,0.043640,-0.218597,-0.089512,-0.378234,-0.223125,0.344197,-0.423247,0.094622,-0.032251,-0.304105,0.399762,0.179515,-0.068666,-0.229672,0.460493,-0.236187,-0.257013,0.400645,-0.243991
0.119104,0.131519,0.014552,0.044832,0.023899,0.004875,0.249633,-0.041601,-0.096831,0.077997,0.047164,-0.280242,-0.133973,-0.384917,-0.224645,0.357261,-0.446768,0.093729,-0.026756,-0.306528,0.405037,0.093528,-0.150406,-0.240408,0.432088,-0.244090,-0.259380,0.425087,-0.270325
0.119914,0.126886,0.013852,0.050149,0.025633,0.002921,0.262468,-0.031041,-0.108648,0.077182,0.052290,-0.348763,-0.186740,-0.394629,-0.224989,0.367185,-0.467787,0.092289,-0.020386,-0.313854,0.418795,0.012326,-0.231622,-0.236753,0.411841,-0.251834,-0.261204,0.448986,-0.286917
0.120014,0.121145,0.013461,0.055983,0.027918,0.001255,0.273830,-0.019297,-0.122884,0.077733,0.058217,-0.420721,-0.243660,-0.405855,-0.224747,0.375538,-0.487555,0.090577,-0.013577,-0.323631,0.436794,-0.066485,-0.312575,-0.225903,0.395674,-0.259498,-0.262756,0.472613,-0.298637
0.116473,0.114862,0.011010,0.061120,0.032992,0.001641,0.274942,-0.001810,-0.128379,0.084468,0.065483,-0.504572,-0.320182,-0.417409,-0.225711,0.380478,-0.502152,0.083647,-0.001294,-0.333306,0.457937,-0.133019,-0.396595,-0.198440,0.393989,-0.257087,-0.263553,0.504846,-0.327403
0.113124,0.108721,0.007563,0.066268,0.038114,0.001905,0.275569,0.015346,-0.135847,0.091942,0.073420,-0.581046,-0.388834,-0.426422,-0.225900,0.382368,-0.513684,0.076571,0.011144,-0.343554,0.477955,-0.190079,-0.471752,-0.175319,0.394867,-0.255061,-0.266170,0.534097,-0.352549
0.110160,0.102863,0.002127,0.071436,0.043329,0.001923,0.275230,0.031840,-0.147260,0.100893,0.082701,-0.642768,-0.441746,-0.430355,-0.224538,0.378154,-0.519085,0.069200,0.023891,-0.354949,0.495727,-0.228188,-0.529186,-0.160879,0.400866,-0.253804,-0.272425,0.557383,-0.370454
0.108515,0.097111,-0.002742,0.077712,0.049343,0.002047,0.276215,0.051679,-0.162390,0.109056,0.090944,-0.695625,-0.482260,-0.433925,-0.222700,0.370780,-0.518715,0.061490,0.035159,-0.365177,0.513315,-0.264743,-0.575878,-0.140659,0.413079,-0.254846,-0.278132,0.585282,-0.387454
0.107530,0.091412,-0.007328,0.084542,0.055756,0.002224,0.277864,0.073191,-0.179379,0.116825,0.098670,-0.744050,-0.516576,-0.437314,-0.220624,0.361824,-0.515461,0.053609,0.045686,-0.374821,0.530812,-0.300521,-0.617199,-0.117549,0.428397,-0.257038,-0.283565,0.615489,-0.404001
0.105145,0.087198,-0.016400,0.089289,0.060785,0.002114,0.279514,0.086251,-0.187367,0.123479,0.102639,-0.787499,-0.546273,-0.441214,-0.218299,0.354806,-0.517334,0.050757,0.051664,-0.378461,0.537004,-0.328220,-0.655109,-0.087561,0.430228,-0.254247,-0.288750,0.643370,-0.427246
0.102723,0.083326,-0.025722,0.093757,0.065570,0.002127,0.279845,0.099108,-0.193925,0.130862,0.106983,-0.829626,-0.574421,-0.444041,-0.215253,0.347889,-0.519399,0.047935,0.057589,-0.381837,0.542013,-0.355415,-0.692017,-0.058652,0.431247,-0.252078,-0.293858,0.670417,-0.449383
0.100226,0.080137,-0.035544,0.097669,0.069868,0.002383,0.277537,0.111560,-0.197621,0.139704,0.112075,-0.869106,-0.599471,-0.444724,-0.210769,0.341175,-0.521847,0.045174,0.063408,-0.384686,0.544655,-0.381600,-0.726922,-0.031904,0.430639,-0.251156,-0.298813,0.695797,-0.469308
0.098164,0.077611,-0.045187,0.101974,0.074410,0.003109,0.277878,0.123824,-0.197353,0.147768,0.115900,-0.903703,-0.620175,-0.445648,-0.206042,0.335239,-0.524729,0.042998,0.068820,-0.386060,0.544349,-0.401208,-0.754854,-0.006891,0.429617,-0.248020,-0.300315,0.717158,-0.487768
0.096319,0.075415,-0.054742,0.106476,0.079074,0.004071,0.279545,0.135995,-0.195102,0.155443,0.119092,-0.935859,-0.638707,-0.446692,-0.201193,0.329691,-0.527828,0.041115,0.074027,-0.386697,0.542569,-0.417529,-0.779300,0.017254,0.428387,-0.243777,-0.300091,0.736510,-0.505496
0.095070,0.075215,-0.063890,0.112267,0.084132,0.006542,0.280661,0.144062,-0.192846,0.159486,0.118064,-0.961069,-0.651955,-0.448238,-0.195893,0.326365,-0.532554,0.040099,0.076308,-0.383273,0.532689,-0.424550,-0.795713,0.039535,0.414949,-0.238127,-0.298521,0.751582,-0.516366
0.094070,0.075480,-0.071976,0.117515,0.088993,0.008524,0.282020,0.151856,-0.189815,0.163004,0.116397,-0.984534,-0.664176,-0.449831,-0.190576,0.322671,-0.537465,0.039394,0.078100,-0.381099,0.524532,-0.431700,-0.811845,0.057876,0.403964,-0.233449,-0.296879,0.766361,-0.527564
0.093565,0.076676,-0.077938,0.121677,0.093460,0.009527,0.283864,0.159105,-0.185232,0.165470,0.113453,-1.004509,-0.674340,-0.451517,-0.185222,0.318239,-0.542744,0.039312,0.078916,-0.381422,0.519821,-0.439110,-0.827415,0.068336,0.397885,-0.230717,-0.295097,0.780551,-0.539417
0.094114,0.078194,-0.084444,0.125709,0.096817,0.010491,0.287803,0.164924,-0.182397,0.166572,0.110215,-1.022315,-0.681780,-0.451656,-0.179445,0.315056,-0.549223,0.038818,0.079671,-0.379685,0.512991,-0.444646,-0.840167,0.083210,0.392316,-0.228165,-0.294418,0.795131,-0.548006
0.095189,0.079873,-0.091223,0.129675,0.099618,0.011435,0.292790,0.170030,-0.180437,0.166992,0.106830,-1.039036,-0.687857,-0.451021,-0.173456,0.312498,-0.556303,0.038118,0.080396,-0.376918,0.505101,-0.449245,-0.851510,0.100291,0.387002,-0.225702,-0.294292,0.809906,-0.554964
0.096462,0.081650,-0.096208,0.131589,0.101865,0.012011,0.296394,0.174078,-0.178423,0.165418,0.102426,-1.051510,-0.692195,-0.450113,-0.167151,0.309267,-0.562873,0.036984,0.081559,-0.374471,0.497431,-0.450687,-0.861105,0.108655,0.383689,-0.223898,-0.294576,0.815999,-0.561882
0.098110,0.083681,-0.100074,0.133546,0.104090,0.012506,0.300916,0.179409,-0.176135,0.163523,0.097688,-1.062086,-0.695809,-0.448762,-0.162125,0.307038,-0.569556,0.035750,0.081989,-0.372078,0.490316,-0.452591,-0.869370,0.116330,0.379799,-0.222199,-0.294456,0.822631,-0.568332
0.100504,0.086222,-0.101702,0.135592,0.106271,0.012837,0.307273,0.187303,-0.173300,0.160987,0.092284,-1.068864,-0.697973,-0.446525,-0.159657,0.306811,-0.576464,0.034315,0.080953,-0.369795,0.484311,-0.455416,-0.874977,0.122624,0.374753,-0.220711,-0.293527,0.830341,-0.573847
0.102204,0.088090,-0.102443,0.136773,0.107174,0.013326,0.312343,0.191298,-0.170463,0.158773,0.087909,-1.074213,-0.698486,-0.444369,-0.156878,0.306716,-0.581810,0.033159,0.080365,-0.367913,0.479574,-0.458303,-0.878957,0.127640,0.370205,-0.220240,-0.293158,0.838211,-0.580092
0.103557,0.089622,-0.102740,0.137522,0.107440,0.013895,0.316769,0.193343,-0.167624,0.156719,0.084050,-1.078847,-0.698174,-0.442253,-0.153943,0.306687,-0.586377,0.032141,0.080001,-0.366231,0.475472,-0.461220,-0.882123,0.132017,0.365905,-0.220278,-0.293070,0.846160,-0.586701
0.104804,0.091708,-0.102466,0.138195,0.108566,0.014562,0.319702,0.196619,-0.164897,0.155015,0.079723,-1.079624,-0.696888,-0.440223,-0.151650,0.306894,-0.589617,0.031093,0.079129,-0.363794,0.470802,-0.462148,-0.883473,0.134964,0.360662,-0.219890,-0.292393,0.852524,-0.593378
0.105810,0.093436,-0.101792,0.138675,0.109527,0.015165,0.322519,0.199755,-0.162214,0.153578,0.075516,-1.079701,-0.694933,-0.438281,-0.149321,0.307728,-0.592987,0.030212,0.078381,-0.362159,0.467447,-0.463210,-0.884529,0.137482,0.357454,-0.219395,-0.291383,0.858016,-0.599957
0.106333,0.094445,-0.100318,0.138768,0.110155,0.015642,0.325107,0.202612,-0.159618,0.152671,0.071547,-1.078379,-0.691636,-0.436516,-0.146923,0.309816,-0.596616,0.029663,0.077879,-0.362131,0.466723,-0.464543,-0.884995,0.139140,0.358316,-0.218688,-0.289703,0.861764,-0.606339
0.106459,0.095668,-0.099463,0.139224,0.110592,0.015955,0.328478,0.205021,-0.157162,0.152596,0.067802,-1.075483,-0.687992,-0.435182,-0.146127,0.310688,-0.599172,0.029480,0.076916,-0.361050,0.465515,-0.465971,-0.884394,0.139569,0.357054,-0.217758,-0.287079,0.867342,-0.613748
0.106385,0.096996,-0.098919,0.139860,0.110934,0.016187,0.332239,0.207208,-0.154777,0.152937,0.064170,-1.071800,-0.684173,-0.434064,-0.146131,0.310951,-0.601190,0.029480,0.075722,-0.359444,0.464065,-0.467448,-0.883258,0.139384,0.354730,-0.216715,-0.283984,0.873834,-0.621671
0.105188,0.096916,-0.098156,0.139323,0.110201,0.016941,0.331485,0.204683,-0.153832,0.151948,0.061497,-1.066500,-0.679794,-0.433650,-0.144513,0.313813,-0.604915,0.029627,0.075105,-0.359309,0.462615,-0.468576,-0.882766,0.138284,0.350513,-0.216030,-0.282288,0.873318,-0.627076
0.104068,0.096618,-0.097478,0.139017,0.109806,0.017444,0.331899,0.204223,-0.152660,0.151422,0.058973,-1.060569,-0.675051,-0.433264,-0.143746,0.316344,-0.608314,0.030135,0.074266,-0.359034,0.461571,-0.469678,-0.881566,0.137527,0.345242,-0.215214,-0.280086,0.873680,-0.632598
0.103103,0.095884,-0.096968,0.139174,0.110087,0.017446,0.334651,0.207891,-0.151033,0.151821,0.056747,-1.053375,-0.669581,-0.432933,-0.144682,0.318213,-0.611060,0.031361,0.072983,-0.358477,0.461340,-0.470727,-0.878950,0.137456,0.337863,-0.214139,-0.276867,0.875798,-0.638354
0.101731,0.094667,-0.096802,0.139204,0.110093,0.018211,0.335735,0.209967,-0.150157,0.151630,0.055550,-1.045560,-0.664615,-0.433122,-0.145490,0.320828,-0.614056,0.032761,0.071190,-0.358745,0.460213,-0.470409,-0.876741,0.139082,0.325843,-0.212349,-0.273848,0.875460,-0.642139
0.100157,0.093208,-0.096808,0.139173,0.109961,0.019357,0.335986,0.211247,-0.149657,0.151145,0.054869,-1.037434,-0.659901,-0.433571,-0.146235,0.323817,-0.617178,0.034247,0.069140,-0.359427,0.458639,-0.469408,-0.874736,0.141557,0.311503,-0.210201,-0.270929,0.873895,-0.644938
0.101707,0.092631,-0.096065,0.140544,0.106587,0.017716,0.349163,0.198102,-0.153561,0.146703,0.052420,-1.037744,-0.662285,-0.431860,-0.149079,0.312693,-0.609739,0.030839,0.069782,-0.359063,0.462101,-0.474427,-0.873442,0.118412,0.301881,-0.212671,-0.271602,0.867644,-0.648198
0.101219,0.090899,-0.095887,0.140902,0.105626,0.017924,0.351885,0.194291,-0.155326,0.144469,0.051884,-1.033561,-0.660583,-0.430815,-0.150268,0.311185,-0.609800,0.030373,0.069420,-0.359477,0.462172,-0.475744,-0.871003,0.109510,0.289185,-0.212758,-0.270617,0.862573,-0.650342
0.096652,0.086858,-0.096834,0.139235,0.109493,0.021832,0.333697,0.209148,-0.152814,0.146652,0.055176,-1.020397,-0.650710,-0.431100,-0.148148,0.328909,-0.624863,0.035793,0.067050,-0.361444,0.455464,-0.469660,-0.866275,0.129092,0.270339,-0.208079,-0.266314,0.859863,-0.650250
0.092196,0.083034,-0.096245,0.137584,0.109397,0.023968,0.326288,0.211567,-0.153270,0.147828,0.056634,-1.010231,-0.643927,-0.430012,-0.148977,0.340059,-0.632739,0.038443,0.065403,-0.363050,0.450578,-0.467477,-0.862363,0.142231,0.248648,-0.205327,-0.263213,0.855882,-0.652062
0.087796,0.079317,-0.094887,0.135942,0.107320,0.025218,0.324266,0.207767,-0.155210,0.148502,0.057175,-1.001566,-0.638689,-0.428238,-0.151281,0.347922,-0.637020,0.039709,0.064118,-0.364475,0.446602,-0.467245,-0.858858,0.152148,0.225534,-0.203539,-0.260714,0.851265,-0.654826
0.084901,0.077517,-0.093144,0.134139,0.105448,0.025692,0.320495,0.202720,-0.154077,0.145976,0.056385,-0.987277,-0.631307,-0.425922,-0.155790,0.356044,-0.642380,0.040169,0.060145,-0.366995,0.442254,-0.465928,-0.852476,0.153084,0.203080,-0.204097,-0.259869,0.837178,-0.653241
0.082334,0.076457,-0.091279,0.132154,0.103304,0.025957,0.316691,0.196634,-0.151955,0.142988,0.055082,-0.971040,-0.622371,-0.423562,-0.160663,0.364074,-0.647572,0.040714,0.055530,-0.368962,0.437585,-0.463738,-0.844917,0.152029,0.182563,-0.204856,-0.259403,0.820771,-0.651505
0.080427,0.076880,-0.089166,0.129804,0.100617,0.025804,0.312821,0.188470,-0.147857,0.139074,0.052756,-0.950909,-0.610329,-0.421114,-0.166261,0.371920,-0.652430,0.041428,0.049632,-0.369826,0.432274,-0.459802,-0.835003,0.146991,0.165917,-0.206014,-0.259696,0.799723,-0.649466
0.079148,0.077804,-0.086238,0.126708,0.098484,0.026412,0.307021,0.183885,-0.141926,0.134441,0.050487,-0.926369,-0.594072,-0.418038,-0.170522,0.380449,-0.656691,0.042489,0.042586,-0.371519,0.428034,-0.454693,-0.823098,0.139624,0.157993,-0.206754,-0.259836,0.776806,-0.642390
0.078184,0.078980,-0.082901,0.123240,0.096627,0.027399,0.300256,0.181089,-0.135079,0.129449,0.048247,-0.899624,-0.575707,-0.414648,-0.174113,0.389319,-0.660652,0.043722,0.034967,-0.373627,0.424331,-0.448996,-0.810197,0.131093,0.154431,-0.207283,-0.259900,0.752954,-0.632796
0.076632,0.080042,-0.077748,0.117438,0.091799,0.028222,0.291078,0.168966,-0.127134,0.122765,0.044816,-0.863070,-0.549838,-0.409951,-0.177276,0.403127,-0.665086,0.048609,0.025310,-0.372072,0.416273,-0.439793,-0.788780,0.118555,0.149819,-0.208826,-0.259117,0.724220,-0.615405
0.075295,0.081078,-0.072680,0.112063,0.086680,0.028843,0.283987,0.153986,-0.117540,0.116340,0.041545,-0.822876,-0.520764,-0.404506,-0.181101,0.414746,-0.667468,0.053861,0.015613,-0.369787,0.407550,-0.428096,-0.764002,0.103220,0.145739,-0.210905,-0.257636,0.695146,-0.596968
0.074390,0.082063,-0.067780,0.107541,0.080980,0.029057,0.281068,0.133293,-0.104647,0.110435,0.038595,-0.775402,-0.485280,-0.397565,-0.186251,0.421988,-0.665745,0.059845,0.005835,-0.366041,0.397499,-0.411414,-0.732500,0.082290,0.142724,-0.214058,-0.254761,0.665389,-0.576441
0.074135,0.083825,-0.062876,0.101422,0.075414,0.029413,0.274981,0.112672,-0.092803,0.103884,0.035611,-0.725078,-0.444915,-0.391185,-0.189803,0.428840,-0.660886,0.065516,-0.004200,-0.361910,0.385943,-0.391231,-0.695724,0.063995,0.145640,-0.217473,-0.251961,0.633702,-0.555000
0.074207,0.085977,-0.057970,0.094504,0.069914,0.029840,0.267308,0.092087,-0.081482,0.097009,0.032610,-0.673329,-0.402108,-0.385084,-0.192556,0.435498,-0.654459,0.071031,-0.014363,-0.357585,0.373633,-0.369297,-0.656309,0.047019,0.151522,-0.221020,-0.249197,0.601048,-0.533102
0.074409,0.090798,-0.052310,0.086736,0.063865,0.027173,0.257142,0.069781,-0.071527,0.090222,0.027483,-0.608520,-0.347244,-0.379312,-0.195204,0.436611,-0.640278,0.076034,-0.024882,-0.355446,0.356931,-0.333002,-0.599045,0.021243,0.157660,-0.225897,-0.249039,0.552268,-0.509812
0.075044,0.096561,-0.045041,0.078607,0.058080,0.022744,0.246684,0.046992,-0.065936,0.081361,0.019502,-0.540596,-0.286908,-0.372684,-0.196753,0.436198,-0.621830,0.080289,-0.034901,-0.357136,0.340466,-0.289861,-0.534876,-0.002777,0.163015,-0.229649,-0.250085,0.505404,-0.491455
0.076542,0.104207,-0.034553,0.069758,0.052821,0.014787,0.235646,0.023238,-0.069070,0.068352,0.005813,-0.466444,-0.215630,-0.364342,-0.196106,0.432734,-0.594846,0.083047,-0.043916,-0.366486,0.324476,-0.233032,-0.456897,-0.023285,0.166805,-0.231150,-0.253538,0.462370,-0.482965
0.078001,0.111040,-0.027028,0.061511,0.048820,0.012024,0.220407,0.001070,-0.060415,0.060022,-0.003860,-0.400092,-0.161287,-0.356095,-0.195811,0.422322,-0.566599,0.085546,-0.049224,-0.371666,0.315511,-0.162650,-0.374944,-0.045587,0.189072,-0.225073,-0.249715,0.420088,-0.460333
0.079441,0.117465,-0.020986,0.053566,0.045448,0.011856,0.203069,-0.020306,-0.045866,0.054033,-0.011527,-0.337640,-0.115412,-0.347897,-0.195691,0.408434,-0.537720,0.087916,-0.052678,-0.374761,0.310059,-0.085493,-0.291003,-0.068787,0.220579,-0.215209,-0.242253,0.378180,-0.430632
0.078857,0.125596,-0.014981,0.047892,0.045195,0.012332,0.180397,-0.037025,-0.043900,0.055181,-0.021928,-0.290260,-0.082658,-0.345934,-0.189238,0.394904,-0.511746,0.088282,-0.052675,-0.388509,0.313872,0.005295,-0.192948,-0.070046,0.223240,-0.206888,-0.238173,0.350535,-0.415968
0.078407,0.131880,-0.009308,0.043953,0.044798,0.013205,0.166314,-0.050258,-0.043634,0.056631,-0.031492,-0.245567,-0.054708,-0.345428,-0.182530,0.379917,-0.484258,0.089213,-0.053483,-0.403209,0.319618,0.103301,-0.084874,-0.065348,0.225641,-0.194558,-0.228921,0.322028,-0.395195
0.078224,0.134470,-0.004300,0.043485,0.044114,0.014873,0.169407,-0.056517,-0.046770,0.058685,-0.039384,-0.206249,-0.036367,-0.347835,-0.175312,0.362017,-0.453741,0.091272,-0.055917,-0.419811,0.329234,0.215747,0.043238,-0.048738,0.227519,-0.174211,-0.209328,0.291800,-0.362203
0.076728,0.138195,0.000223,0.044352,0.043429,0.014860,0.176180,-0.061806,-0.051613,0.066772,-0.046544,-0.176637,-0.033376,-0.348767,-0.169317,0.334785,-0.416733,0.093010,-0.059202,-0.440439,0.347699,0.368335,0.215080,-0.013846,0.212362,-0.154223,-0.189028,0.275236,-0.344200
0.074577,0.142487,0.004503,0.045886,0.042743,0.014008,0.184793,-0.066611,-0.057310,0.077875,-0.053339,-0.151878,-0.038060,-0.348961,-0.163934,0.302887,-0.376481,0.094588,-0.062912,-0.463080,0.370587,0.540996,0.408787,0.030186,0.188687,-0.134415,-0.168375,0.265504,-0.333692
0.064456,0.136465,0.008663,0.047830,0.043606,0.014828,0.188878,-0.062716,-0.063231,0.092949,-0.051538,-0.135005,-0.049018,-0.354285,-0.161370,0.266299,-0.340867,0.092346,-0.072986,-0.484288,0.405616,0.746330,0.615653,0.077272,0.111088,-0.125191,-0.150456,0.250250,-0.310866
