joint_0_vel,joint_1_vel,joint_2_vel,joint_3_vel,joint_4_vel,joint_5_vel,joint_6_vel,joint_7_vel,joint_8_vel,joint_9_vel,joint_10_vel,joint_11_vel,joint_12_vel,joint_13_vel,joint_14_vel,joint_15_vel,joint_16_vel,joint_17_vel,joint_18_vel,joint_19_vel,joint_20_vel,joint_21_vel,joint_22_vel,joint_23_vel,joint_24_vel,joint_25_vel,joint_26_vel,joint_27_vel,joint_28_vel
0.127473,0.104188,-0.108864,0.034532,0.067014,0.026737,0.141610,0.082229,-0.035698,0.006945,-0.417085,0.167714,-0.060329,-0.015457,0.184692,-0.168570,0.057490,-0.039727,0.008751,-0.008919,0.058266,1.053118,0.733095,0.460300,-0.712584,-0.025234,0.025440,0.033827,0.095901
0.155048,0.171068,-0.106025,0.059403,0.095632,0.038626,0.051853,0.134767,-0.010553,-0.010669,-0.460131,0.207461,-0.016122,-0.030527,0.126239,-0.104813,-0.022818,-0.085130,-0.054001,0.065795,-0.028683,0.801519,0.544707,0.218906,-0.498559,-0.017369,0.010227,0.066350,0.003975
0.082971,0.099590,-0.088689,0.023041,0.039219,0.036606,0.089080,-0.037681,0.008632,-0.039131,-0.375244,0.141687,0.037353,0.005715,0.177300,-0.089489,-0.019630,-0.052546,-0.022823,0.073201,-0.014841,0.637261,0.309690,0.207913,-0.165907,-0.038403,-0.097339,0.065628,-0.137521
0.046933,0.063851,-0.080021,0.004859,0.011012,0.035596,0.107693,-0.123905,0.018225,-0.053362,-0.332801,0.108800,0.064091,0.023837,0.202831,-0.081827,-0.018036,-0.036254,-0.007235,0.076904,-0.007920,0.555131,0.192182,0.202417,0.000419,-0.048920,-0.151122,0.065266,-0.208269
0.089981,0.060066,-0.077087,-0.017537,0.012277,0.038318,0.049739,0.105476,0.003369,-0.100362,-0.259079,0.098264,0.067759,0.022300,0.228808,-0.026557,-0.073004,-0.003927,-0.026494,0.030267,-0.007285,0.254391,0.059541,0.107927,-0.043273,-0.070302,-0.076487,0.205285,-0.190795
0.080733,0.054135,-0.062756,-0.010960,0.016174,0.034496,0.051752,0.092487,-0.000690,-0.089430,-0.252785,0.092662,0.068832,0.029670,0.216383,-0.023919,-0.070444,-0.000167,0.001542,0.037306,-0.005004,0.222536,0.050653,0.060093,-0.045521,-0.051019,-0.059289,0.187435,-0.169301
0.062238,0.042273,-0.034094,0.002195,0.023968,0.026853,0.055779,0.066510,-0.008807,-0.067565,-0.240196,0.081458,0.070979,0.044411,0.191533,-0.018645,-0.065324,0.007354,0.057616,0.051385,-0.000442,0.158826,0.032877,-0.035577,-0.050018,-0.012453,-0.024892,0.151735,-0.126313
0.106419,0.101553,-0.015566,-0.009090,0.017709,0.012518,0.095683,-0.010581,-0.006268,-0.111300,-0.267708,0.074795,0.052174,0.061897,0.185293,-0.035228,-0.042118,0.015222,0.058787,0.083437,-0.008487,0.115861,0.051080,-0.061167,-0.116248,-0.000547,0.000663,0.093154,-0.088542
0.128510,0.131193,-0.006302,-0.014732,0.014580,0.005351,0.115635,-0.049127,-0.004998,-0.133167,-0.281464,0.071463,0.042771,0.070640,0.182173,-0.043519,-0.030515,0.019156,0.059373,0.099463,-0.012510,0.094378,0.060182,-0.073963,-0.149364,0.005406,0.013440,0.063863,-0.069656
0.165412,0.070402,-0.059808,-0.037132,0.000017,0.010832,0.064237,0.035578,-0.016605,-0.193145,-0.178876,0.066233,-0.022382,0.081530,0.160844,-0.051371,0.014796,0.003824,0.112528,0.029720,-0.047024,0.108941,0.168704,0.144593,-0.142149,0.046312,0.062235,0.259019,-0.115387
0.139178,0.051717,-0.059657,-0.030791,-0.006365,0.007381,0.044386,-0.005644,-0.022379,-0.181174,-0.184531,0.054145,-0.031200,0.106198,0.157323,-0.053084,0.024889,-0.006061,0.135897,0.030378,-0.056128,0.112020,0.130098,0.122391,-0.086490,0.016271,0.023503,0.214923,-0.111244
0.086709,0.014346,-0.059355,-0.018110,-0.019128,0.000479,0.004684,-0.088087,-0.033926,-0.157233,-0.195840,0.029968,-0.048835,0.155534,0.150281,-0.056510,0.045075,-0.025830,0.182634,0.031693,-0.074337,0.118178,0.052886,0.077989,0.024828,-0.043812,-0.053960,0.126731,-0.102958
0.078125,0.021785,-0.040089,-0.004965,0.009240,0.005880,0.067256,-0.053337,-0.056834,-0.158316,-0.251118,0.002221,-0.030128,0.087848,0.160620,-0.051209,0.059703,-0.002198,0.069276,0.048994,-0.091540,0.155615,0.108011,0.058400,-0.006268,0.036887,0.009059,0.042101,-0.111318
0.073832,0.025505,-0.030456,0.001607,0.023424,0.008580,0.098542,-0.035962,-0.068287,-0.158858,-0.278757,-0.011652,-0.020775,0.054004,0.165789,-0.048559,0.067017,0.009618,0.012598,0.057644,-0.100141,0.174333,0.135573,0.048606,-0.021816,0.077236,0.040568,-0.000214,-0.115499
0.035082,-0.000076,-0.011186,-0.027035,0.022178,0.002975,0.126432,0.019688,-0.045898,-0.103348,-0.175510,-0.019675,-0.006783,0.034521,0.148721,-0.035629,0.072392,0.088585,-0.072232,0.056258,-0.066380,0.112070,0.093652,0.081102,-0.099656,0.114418,0.091945,0.073630,-0.046512
0.044518,0.019612,-0.006952,-0.030357,0.013767,0.003230,0.116358,-0.000837,-0.028769,-0.100974,-0.169212,-0.012821,-0.007659,0.021213,0.114019,-0.026876,0.059842,0.084676,-0.079144,0.052851,-0.049559,0.090129,0.062976,0.063627,-0.103828,0.107768,0.091495,0.088921,-0.002837
0.063390,0.058988,0.001516,-0.037001,-0.003054,0.003739,0.096209,-0.041887,0.005489,-0.096227,-0.156617,0.000887,-0.009411,-0.005403,0.044616,-0.009369,0.034743,0.076856,-0.092967,0.046039,-0.015918,0.046248,0.001624,0.028677,-0.112173,0.094469,0.090594,0.119502,0.084512
0.074983,0.090990,-0.008386,-0.043702,0.011712,0.004352,0.043747,0.076737,0.005837,-0.069124,-0.173662,-0.008428,-0.026526,0.025028,0.039299,0.002386,0.001167,0.050671,-0.110121,0.010769,0.017700,0.035808,0.003932,-0.010772,-0.121928,0.131576,0.113241,0.070142,0.101408
0.080779,0.106991,-0.013337,-0.047053,0.019095,0.004658,0.017516,0.136049,0.006010,-0.055572,-0.182184,-0.013086,-0.035083,0.040244,0.036641,0.008264,-0.015620,0.037578,-0.118698,-0.006866,0.034508,0.030588,0.005085,-0.030496,-0.126805,0.150129,0.124564,0.045463,0.109855
0.030305,0.062090,-0.013333,-0.031611,0.015912,-0.011144,0.096546,0.041816,0.009984,-0.028281,-0.146931,-0.036111,-0.017623,0.046214,0.041665,-0.002337,0.005865,0.019014,-0.083708,0.042226,-0.004043,-0.037637,-0.036646,0.065792,-0.146696,0.043483,0.010983,0.113682,-0.109471
0.026198,0.039961,-0.018722,-0.030568,0.014908,-0.007157,0.074159,0.015901,0.008982,-0.028856,-0.111128,-0.036715,-0.014216,0.045570,0.053309,-0.006417,0.021501,0.018694,-0.061858,0.035379,-0.016744,-0.026089,-0.017196,0.087908,-0.126153,0.042655,0.004704,0.106623,-0.124237
0.017985,-0.004298,-0.029500,-0.028483,0.012901,0.000818,0.029385,-0.035928,0.006979,-0.030007,-0.039522,-0.037924,-0.007401,0.044282,0.076596,-0.014577,0.052772,0.018054,-0.018157,0.021684,-0.042147,-0.002993,0.021704,0.132140,-0.085065,0.041001,-0.007855,0.092503,-0.153771
0.000293,-0.023457,-0.030489,-0.029856,0.007971,0.012511,0.006655,-0.031372,0.004304,-0.019005,-0.015223,-0.057015,-0.015342,0.001499,0.074214,0.000996,0.039098,0.016867,-0.005168,-0.045939,-0.012204,0.023400,0.042075,0.209302,-0.013391,0.031799,-0.030417,0.102240,-0.113232
-0.008554,-0.033037,-0.030984,-0.030543,0.005506,0.018357,-0.004711,-0.029093,0.002967,-0.013504,-0.003073,-0.066561,-0.019312,-0.019893,0.073023,0.008782,0.032262,0.016274,0.001327,-0.079750,0.002768,0.036596,0.052260,0.247883,0.022445,0.027198,-0.041698,0.107109,-0.092962
-0.022113,-0.025944,-0.016228,-0.034656,-0.014061,0.003542,0.013876,-0.024028,0.003187,0.038055,0.000691,-0.081866,-0.017026,-0.019917,0.021602,-0.008179,0.031469,-0.019134,-0.008954,-0.065579,0.023636,0.033556,0.124269,0.217570,-0.123179,0.000781,-0.015312,0.095183,-0.076920
-0.019602,-0.026229,-0.020311,-0.026921,-0.010343,0.001029,0.024679,-0.007157,0.004021,0.033574,0.000507,-0.077899,-0.021146,-0.019342,0.018049,-0.014633,0.039477,-0.003727,-0.012371,-0.057223,0.009662,0.035850,0.113975,0.205777,-0.119860,0.007417,-0.012596,0.080506,-0.058479
-0.014578,-0.026801,-0.028475,-0.011453,-0.002907,-0.003996,0.046285,0.026584,0.005688,0.024613,0.000139,-0.069965,-0.029388,-0.018192,0.010944,-0.027543,0.055492,0.027088,-0.019204,-0.040512,-0.018285,0.040437,0.093387,0.182191,-0.113220,0.020689,-0.007163,0.051152,-0.021597
0.011175,-0.022098,-0.014013,-0.008343,0.002285,-0.012086,0.079716,0.069823,0.010436,-0.009649,0.000558,-0.065932,-0.031709,-0.004114,0.010197,-0.021303,0.048748,0.036597,-0.067016,-0.048332,0.022796,0.020915,0.031735,0.155606,-0.151273,0.038724,0.006687,0.059401,-0.010444
0.024051,-0.019747,-0.006782,-0.006789,0.004881,-0.016131,0.096432,0.091443,0.012810,-0.026780,0.000768,-0.063915,-0.032870,0.002925,0.009824,-0.018184,0.045375,0.041351,-0.090921,-0.052241,0.043336,0.011154,0.000908,0.142314,-0.170299,0.047742,0.013612,0.063526,-0.004868
0.072674,0.010300,-0.001633,-0.023706,-0.010616,-0.026238,0.104918,0.070277,0.022495,-0.085989,0.005549,-0.022365,0.019811,0.035217,-0.034931,-0.030598,0.041710,0.073425,-0.093715,-0.033621,0.064896,-0.012099,-0.080538,0.088772,-0.186658,0.048462,0.060216,0.131303,0.073400
0.053198,0.000124,-0.006607,-0.031871,-0.001626,-0.015649,0.072154,0.049193,0.012022,-0.076111,0.003287,-0.028725,0.013244,0.008679,-0.016411,-0.014037,0.030291,0.047519,-0.088628,-0.046744,0.056726,0.000086,-0.020643,0.145984,-0.186299,0.052390,0.054941,0.109217,0.029148
0.014247,-0.020227,-0.016556,-0.048200,0.016352,0.005529,0.006625,0.007023,-0.008924,-0.056355,-0.001236,-0.041445,0.000110,-0.044397,0.020628,0.019086,0.007453,-0.004293,-0.078455,-0.072990,0.040387,0.024455,0.099145,0.260407,-0.185581,0.060246,0.044391,0.065046,-0.059356
0.003535,-0.031555,-0.017121,-0.039291,0.013292,0.005446,0.004037,0.028470,-0.025259,-0.056235,-0.002103,-0.027358,-0.005701,-0.047046,0.013835,0.013390,0.007841,0.010179,-0.108896,-0.058419,0.013178,0.027959,0.082370,0.238734,-0.153879,0.068478,0.011934,0.049892,-0.040294
-0.001821,-0.037218,-0.017403,-0.034837,0.011762,0.005405,0.002743,0.039194,-0.033427,-0.056174,-0.002537,-0.020315,-0.008606,-0.048370,0.010439,0.010542,0.008034,0.017415,-0.124116,-0.051133,-0.000426,0.029712,0.073982,0.227898,-0.138027,0.072594,-0.004295,0.042314,-0.030763
-0.012611,-0.051062,0.005935,-0.027719,0.025232,0.001945,0.081315,0.020495,-0.023251,-0.045698,0.000632,-0.041568,0.004711,-0.044865,0.017197,-0.013832,0.033704,0.028995,-0.107382,-0.064661,0.047738,0.062395,0.033900,0.179724,-0.130683,0.065371,-0.014663,0.081334,-0.059816
0.004850,-0.048734,0.018663,-0.022544,0.019873,-0.004853,0.116028,0.043396,-0.030839,-0.064028,-0.000068,-0.019572,-0.004002,-0.030395,-0.013971,-0.021244,0.036418,0.029608,-0.117855,-0.031497,0.051191,0.036569,0.010281,0.116431,-0.139839,0.053573,-0.014305,0.116393,-0.083885
0.039773,-0.044076,0.044120,-0.012195,0.009154,-0.018448,0.185456,0.089199,-0.046014,-0.100688,-0.001467,0.024422,-0.021429,-0.001454,-0.076307,-0.036070,0.041845,0.030835,-0.138800,0.034829,0.058097,-0.015085,-0.036957,-0.010157,-0.158152,0.029975,-0.013588,0.186511,-0.132022
0.049742,-0.049700,0.006218,-0.035255,0.007158,-0.011595,0.163327,0.086357,-0.037389,-0.125784,0.002344,0.005838,-0.004729,-0.009641,-0.039229,-0.025016,0.026267,0.044782,-0.126713,0.001351,0.060354,-0.010557,-0.052915,0.044498,-0.136708,0.061493,0.016242,0.210532,-0.141475
0.054727,-0.052512,-0.012734,-0.046786,0.006160,-0.008168,0.152262,0.084936,-0.033077,-0.138333,0.004249,-0.003454,0.003621,-0.013735,-0.020691,-0.019489,0.018479,0.051755,-0.120669,-0.015389,0.061483,-0.008293,-0.060893,0.071825,-0.125986,0.077251,0.031157,0.222543,-0.146202
0.059133,-0.038251,-0.011629,-0.022773,0.019537,-0.019801,0.171683,0.114044,-0.017934,-0.134469,0.002676,0.054442,0.011084,0.007273,-0.039494,-0.018543,0.014654,0.080108,-0.146426,0.045075,0.018675,-0.033857,-0.084511,0.023983,-0.170652,0.059056,0.045285,0.172622,-0.066067
0.053487,-0.037832,-0.013910,-0.022509,0.021960,-0.010788,0.152923,0.126928,-0.027894,-0.127930,0.000869,0.046828,0.003116,0.000698,-0.035049,-0.012877,0.013211,0.071374,-0.168740,0.023203,0.031476,-0.031626,-0.055625,0.052783,-0.169033,0.075972,0.053049,0.176691,-0.073505
0.042197,-0.036993,-0.018473,-0.021980,0.026806,0.007237,0.115402,0.152697,-0.047813,-0.114852,-0.002746,0.031600,-0.012822,-0.012452,-0.026159,-0.001546,0.010326,0.053906,-0.213369,-0.020543,0.057077,-0.027165,0.002146,0.110384,-0.165796,0.109804,0.068576,0.184830,-0.088381
0.016702,-0.045468,-0.013073,-0.031556,0.021299,0.007515,0.079218,0.162181,-0.050571,-0.091987,0.000249,0.023781,-0.008523,-0.013007,0.004150,0.002356,0.010428,0.050938,-0.200316,-0.039586,0.070867,-0.029299,0.020936,0.113988,-0.182277,0.096838,0.059020,0.168176,-0.072254
0.003955,-0.049706,-0.010372,-0.036343,0.018546,0.007654,0.061125,0.166923,-0.051950,-0.080555,0.001746,0.019872,-0.006373,-0.013284,0.019304,0.004307,0.010479,0.049454,-0.193789,-0.049107,0.077763,-0.030366,0.030330,0.115789,-0.190518,0.090355,0.054241,0.159849,-0.064191
0.015691,-0.039221,-0.012345,-0.012035,0.033582,-0.009490,0.109430,0.157301,-0.054541,-0.062183,-0.001229,0.013045,0.010399,-0.026727,-0.004954,-0.022539,0.028660,0.076520,-0.178529,-0.013234,0.045321,-0.012656,-0.011079,0.064087,-0.176508,0.113366,0.077026,0.123000,-0.034532
0.004547,-0.047639,-0.014306,-0.018595,0.029225,-0.004954,0.082746,0.146020,-0.054942,-0.063930,-0.000306,0.011482,0.013107,-0.021035,0.000620,-0.014507,0.029522,0.069933,-0.170624,-0.015882,0.038506,-0.016601,-0.008686,0.080106,-0.153151,0.104228,0.068130,0.127588,-0.052718
-0.017741,-0.064474,-0.018228,-0.031715,0.020509,0.004119,0.029376,0.123459,-0.055743,-0.067424,0.001540,0.008355,0.018523,-0.009651,0.011767,0.001557,0.031245,0.056757,-0.154813,-0.021179,0.024877,-0.024490,-0.003898,0.112142,-0.106437,0.085952,0.050337,0.136763,-0.089090
-0.003967,-0.058258,-0.007878,-0.020017,0.025304,0.001403,0.076680,0.123254,-0.059342,-0.064755,-0.000375,0.007724,0.007499,-0.028527,0.004944,-0.004254,0.025010,0.057099,-0.136071,-0.016720,0.035874,-0.021138,-0.011673,0.076216,-0.103940,0.089290,0.052375,0.122664,-0.087871
0.002920,-0.055149,-0.002703,-0.014168,0.027702,0.000045,0.100331,0.123151,-0.061141,-0.063421,-0.001332,0.007409,0.001986,-0.037965,0.001532,-0.007159,0.021893,0.057270,-0.126700,-0.014491,0.041372,-0.019462,-0.015560,0.058253,-0.102692,0.090959,0.053394,0.115614,-0.087261
0.006886,-0.037849,-0.011996,-0.020394,0.026391,0.000354,0.049122,0.117397,-0.060757,-0.061882,0.002575,0.002595,0.007896,-0.031220,0.030547,-0.005986,0.010931,0.059096,-0.096156,-0.004697,0.025894,-0.038631,0.000726,0.052840,-0.109715,0.106306,0.082184,0.119078,-0.026672
0.001338,-0.043480,-0.015989,-0.022291,0.024373,0.000564,0.040053,0.114632,-0.056932,-0.064393,0.001420,0.005582,0.001074,-0.023690,0.021386,-0.002403,0.008228,0.056117,-0.111697,-0.010698,0.020512,-0.023910,0.004267,0.072910,-0.106103,0.103959,0.071267,0.113864,-0.032874
-0.009758,-0.054742,-0.023976,-0.026085,0.020337,0.000983,0.021916,0.109101,-0.049284,-0.069415,-0.000888,0.011556,-0.012570,-0.008629,0.003062,0.004763,0.002821,0.050159,-0.142779,-0.022699,0.009749,0.005533,0.011348,0.113050,-0.098881,0.099265,0.049433,0.103437,-0.045278
-0.012131,-0.048952,-0.022176,-0.019346,0.018007,0.001457,0.022895,0.107451,-0.052252,-0.056025,-0.001265,0.008970,-0.010955,0.000284,-0.003345,0.008226,0.000874,0.051451,-0.135963,-0.018271,0.005217,-0.019108,-0.004319,0.126486,-0.103715,0.088624,0.043797,0.105284,-0.053192
-0.013318,-0.046056,-0.021276,-0.015976,0.016843,0.001694,0.023384,0.106626,-0.053736,-0.049330,-0.001453,0.007677,-0.010148,0.004740,-0.006549,0.009958,-0.000100,0.052096,-0.132555,-0.016057,0.002950,-0.031428,-0.012152,0.133204,-0.106132,0.083304,0.040979,0.106208,-0.057150
-0.006268,-0.045792,-0.004641,-0.011867,0.018758,0.001116,0.043817,0.103331,-0.041059,-0.048441,-0.002201,0.009790,-0.003999,0.005252,0.008240,0.008391,0.002583,0.055891,-0.108485,0.001692,0.006123,-0.091091,-0.065775,0.059071,-0.075015,0.060411,0.033121,0.132297,-0.057695
-0.013922,-0.049958,-0.003355,-0.012281,0.015650,-0.002338,0.040133,0.085188,-0.045241,-0.042486,-0.001540,0.007405,-0.000543,0.004326,0.010790,0.012948,-0.003795,0.051124,-0.099860,-0.001674,0.013881,-0.089855,-0.074984,0.078789,-0.085319,0.058603,0.031761,0.130443,-0.053764
-0.029231,-0.058291,-0.000784,-0.013109,0.009434,-0.009246,0.032767,0.048900,-0.053606,-0.030577,-0.000217,0.002635,0.006367,0.002475,0.015891,0.022063,-0.016552,0.041592,-0.082610,-0.008406,0.029397,-0.087383,-0.093402,0.118226,-0.105926,0.054988,0.029042,0.126736,-0.045902
-0.024975,-0.053826,-0.012100,-0.019841,0.013871,-0.006456,0.014009,0.080982,-0.047433,-0.030828,-0.000170,0.004760,0.012775,0.001872,0.029455,0.014234,-0.007508,0.038685,-0.069615,-0.012528,0.017484,-0.041382,-0.042404,0.095354,-0.083434,0.077910,0.042519,0.082828,-0.040062
-0.022847,-0.051593,-0.017757,-0.023206,0.016089,-0.005060,0.004630,0.097023,-0.044346,-0.030953,-0.000146,0.005822,0.015978,0.001570,0.036237,0.010319,-0.002986,0.037231,-0.063118,-0.014589,0.011528,-0.018382,-0.016905,0.083919,-0.072188,0.089372,0.049258,0.060874,-0.037142
-0.035586,-0.054470,-0.001215,-0.032047,0.016559,-0.010637,-0.004865,0.070715,-0.040902,-0.023778,0.000452,0.004681,0.023134,0.002588,0.040322,0.013882,-0.002456,0.041771,-0.078218,-0.003771,0.029297,-0.013214,-0.043252,0.060014,-0.071493,0.043079,0.008169,0.083043,-0.068656
-0.036734,-0.055895,-0.007539,-0.028099,0.017876,-0.009268,-0.012422,0.081279,-0.039411,-0.018411,0.000432,0.006770,0.020620,0.000252,0.033452,0.015053,-0.005527,0.041341,-0.069662,-0.005578,0.023379,-0.015525,-0.041004,0.079719,-0.077075,0.043933,0.012528,0.098770,-0.063013
-0.039030,-0.058747,-0.020187,-0.020202,0.020511,-0.006528,-0.027536,0.102408,-0.036428,-0.007677,0.000391,0.010948,0.015592,-0.004419,0.019713,0.017395,-0.011671,0.040481,-0.052550,-0.009193,0.011542,-0.020145,-0.036510,0.119129,-0.088240,0.045640,0.021246,0.130223,-0.051728
-0.034056,-0.037937,0.004501,-0.016278,0.022403,-0.006859,-0.017732,0.057286,-0.031141,0.007740,0.000470,0.015829,0.007425,0.014918,0.038728,0.013570,0.005419,0.047258,-0.043341,0.016627,0.027035,-0.033323,-0.018648,0.101436,-0.119368,0.036279,0.030232,0.116059,-0.009689
-0.031570,-0.027532,0.016845,-0.014316,0.023349,-0.007025,-0.012830,0.034725,-0.028497,0.015448,0.000509,0.018269,0.003342,0.024586,0.048236,0.011658,0.013964,0.050646,-0.038737,0.029536,0.034781,-0.039911,-0.009717,0.092590,-0.134932,0.031599,0.034725,0.108977,0.011331
-0.027227,-0.037531,-0.015038,-0.019602,0.021260,-0.010285,-0.028550,0.081095,-0.033477,0.002921,-0.000133,0.012316,-0.009263,0.011764,0.013771,0.019721,0.003448,0.038751,-0.042013,-0.006684,0.035489,-0.038062,-0.068833,0.093779,-0.081831,0.027493,0.008101,0.090780,0.009616
-0.035383,-0.046035,-0.017463,-0.014893,0.024048,-0.010018,-0.014236,0.079308,-0.031720,0.004076,-0.000183,-0.000627,-0.008416,0.007624,0.023270,0.017113,0.004494,0.033362,-0.049972,-0.010234,0.041256,-0.022560,-0.055982,0.118590,-0.085847,0.027172,0.002166,0.097309,-0.011150
-0.051696,-0.063041,-0.022312,-0.005475,0.029624,-0.009483,0.014392,0.075733,-0.028206,0.006385,-0.000283,-0.026515,-0.006722,-0.000655,0.042267,0.011896,0.006584,0.022586,-0.065888,-0.017334,0.052789,0.008444,-0.030280,0.168212,-0.093880,0.026530,-0.009703,0.110368,-0.052684
-0.046939,-0.059022,-0.025854,-0.021943,0.015464,-0.008515,-0.010487,0.073925,-0.030819,0.010491,0.003406,-0.018279,-0.023599,0.013778,0.050258,0.012246,0.006625,0.031669,-0.026975,-0.036304,0.057780,-0.023450,-0.057729,0.147298,-0.103970,0.020580,0.004423,0.110581,-0.024233
-0.044560,-0.057013,-0.027625,-0.030177,0.008384,-0.008031,-0.022926,0.073021,-0.032126,0.012544,0.005250,-0.014162,-0.032038,0.020995,0.054253,0.012421,0.006645,0.036211,-0.007519,-0.045789,0.060275,-0.039396,-0.071454,0.136841,-0.109015,0.017604,0.011486,0.110688,-0.010007
-0.044888,-0.047431,-0.031171,-0.007693,0.012358,-0.005676,-0.015066,0.109179,-0.024107,0.006899,-0.000670,-0.009305,-0.020156,0.022049,0.037004,0.007273,0.004897,0.015003,-0.013864,-0.038459,0.034903,-0.028571,-0.048734,0.117596,-0.063016,0.014320,0.009996,0.088628,0.003636
-0.045422,-0.050098,-0.031474,-0.007912,0.010350,-0.006664,-0.010092,0.101031,-0.022397,0.011550,-0.000189,-0.008079,-0.014182,0.021630,0.028362,0.006884,-0.000076,0.010081,-0.011588,-0.041109,0.033757,-0.023223,-0.055492,0.106903,-0.043977,0.008572,-0.003235,0.075780,-0.008992
-0.046490,-0.055431,-0.032079,-0.008350,0.006334,-0.008639,-0.000146,0.084737,-0.018975,0.020853,0.000774,-0.005625,-0.002233,0.020792,0.011079,0.006108,-0.010022,0.000238,-0.007034,-0.046409,0.031466,-0.012528,-0.069008,0.085516,-0.005899,-0.002925,-0.029698,0.050084,-0.034249
-0.040937,-0.046894,-0.025150,-0.012624,0.007031,-0.007526,-0.014721,0.054221,-0.014801,-0.000773,-0.000803,0.000290,0.001238,0.018110,0.013756,0.013443,-0.012926,0.006071,-0.025072,-0.046165,0.034363,-0.010775,-0.069425,0.069261,-0.008375,-0.005727,-0.032741,0.049506,-0.021293
-0.038160,-0.042625,-0.021686,-0.014761,0.007379,-0.006970,-0.022008,0.038963,-0.012714,-0.011586,-0.001591,0.003247,0.002974,0.016769,0.015095,0.017111,-0.014378,0.008988,-0.034091,-0.046043,0.035811,-0.009899,-0.069634,0.061133,-0.009612,-0.007128,-0.034263,0.049217,-0.014815
-0.030566,-0.043921,-0.014453,-0.017097,0.008578,-0.006616,-0.007046,0.051693,-0.015700,-0.000477,0.001210,-0.002140,0.012712,0.006414,0.026246,0.012588,-0.019525,0.020278,0.009784,-0.052600,0.038797,-0.048047,-0.084507,0.079525,-0.023275,0.009187,-0.002605,0.071370,-0.006370
-0.023868,-0.036698,-0.008914,-0.013340,0.012760,-0.007050,0.002592,0.049058,-0.010194,-0.005133,0.000777,-0.001070,0.009108,0.007985,0.031298,0.018117,-0.018666,0.016761,-0.003690,-0.046147,0.044500,-0.054551,-0.088791,0.076701,-0.025187,0.003094,-0.009266,0.078881,-0.028208
-0.010471,-0.022253,0.002166,-0.005825,0.021124,-0.007919,0.021867,0.043788,0.000818,-0.014446,-0.000090,0.001071,0.001901,0.011126,0.041401,0.029177,-0.016950,0.009726,-0.030638,-0.033242,0.055904,-0.067559,-0.097357,0.071053,-0.029012,-0.009090,-0.022589,0.093905,-0.071883
-0.037535,-0.035849,-0.005723,-0.005099,0.013821,-0.003912,0.008581,0.003883,-0.004928,0.001125,0.000639,-0.009089,-0.006552,0.001569,0.027502,0.028655,-0.019141,0.010208,-0.013161,-0.052527,0.057372,-0.077995,-0.087963,0.073973,-0.023809,-0.016228,-0.021736,0.067962,-0.061455
-0.051067,-0.042648,-0.009667,-0.004736,0.010170,-0.001908,0.001938,-0.016069,-0.007800,0.008910,0.001004,-0.014169,-0.010779,-0.003209,0.020553,0.028393,-0.020237,0.010448,-0.004422,-0.062170,0.058106,-0.083213,-0.083266,0.075434,-0.021208,-0.019797,-0.021310,0.054991,-0.056242
-0.043364,-0.036996,-0.009692,-0.010720,0.002392,0.003235,-0.022100,0.022178,-0.012628,0.004041,-0.000502,-0.014005,-0.028892,0.001184,0.024865,0.031170,-0.017849,0.013228,-0.042315,-0.052561,0.034080,-0.027030,-0.030016,0.049349,0.009458,0.003202,-0.025962,0.041364,-0.048777
-0.049410,-0.040312,-0.008763,-0.012921,0.004601,0.002459,-0.025049,0.013943,-0.014206,0.006827,0.000057,-0.015784,-0.031976,-0.002331,0.028082,0.031234,-0.016479,0.014877,-0.032201,-0.057898,0.035498,-0.014585,-0.017996,0.063456,-0.005052,0.004872,-0.019461,0.030066,-0.053087
-0.061504,-0.046943,-0.006904,-0.017321,0.009018,0.000908,-0.030946,-0.002528,-0.017364,0.012399,0.001174,-0.019341,-0.038145,-0.009361,0.034516,0.031362,-0.013739,0.018175,-0.011973,-0.068573,0.038332,0.010303,0.006044,0.091669,-0.034071,0.008211,-0.006459,0.007469,-0.061706
-0.043779,-0.051202,0.001123,-0.021884,0.004303,-0.013189,-0.005592,0.037799,-0.024756,0.007393,0.002962,-0.015056,-0.046236,0.025584,0.038853,0.005488,0.016855,0.024883,0.008516,-0.044342,0.051427,0.012668,0.020285,0.021797,-0.016903,0.026338,0.029425,0.072260,-0.014551
-0.034917,-0.053332,0.005136,-0.024165,0.001946,-0.020237,0.007086,0.057963,-0.028453,0.004890,0.003857,-0.012913,-0.050282,0.043056,0.041021,-0.007449,0.032153,0.028237,0.018761,-0.032226,0.057975,0.013851,0.027405,-0.013139,-0.008319,0.035401,0.047367,0.104655,0.009027
-0.038868,-0.054695,0.003843,0.004230,0.007104,-0.010788,0.020961,0.043600,-0.037529,-0.012662,0.005508,-0.027756,-0.044148,0.022803,0.060363,-0.000308,0.029301,-0.001097,0.014408,-0.035689,0.069392,0.070560,0.061501,0.013403,-0.004293,0.031791,0.003074,0.076111,-0.040137
-0.056830,-0.064051,0.001389,-0.003748,0.006029,-0.010285,0.004123,0.024233,-0.042139,-0.008150,0.002799,-0.041081,-0.045959,0.011972,0.047181,-0.005165,0.032894,0.001357,0.007543,-0.047507,0.068476,0.099761,0.092400,0.033833,-0.006662,0.036665,0.008539,0.038847,-0.026247
